transaction_id,customer_id,customer_name,product_id,product_name,category,quantity,price,transaction_date,store_id,profit
TXN002711,CUST577,,PROD422,Unknown,Unknown,1,710.59,2025-09-10,STORE81,710.59
TXN002712,CUST63,,PROD249,Unknown,Unknown,99,794.29,2025-09-21,STORE50,78634.70999999999
TXN002713,CUST988,,PROD182,Unknown,Unknown,67,241.69,2025-09-26,STORE58,16193.23
TXN002714,CUST334,,PROD102,Unknown,Unknown,95,263.95,2025-08-31,STORE22,25075.25
TXN002715,CUST194,,PROD253,Unknown,Unknown,46,995.75,2025-09-16,STORE3,45804.5
TXN002716,CUST661,,PROD185,Unknown,Unknown,83,961.05,2025-09-12,STORE81,79767.15
TXN002717,CUST234,,PROD400,Unknown,Unknown,6,519.59,2025-09-13,STORE71,3117.54
TXN002718,CUST72,,PROD79,Unknown,Unknown,96,368.09,2025-08-31,STORE32,35336.64
TXN002719,CUST414,,PROD240,Unknown,Unknown,2,420.09,2025-09-11,STORE53,840.18
TXN002720,CUST131,,PROD275,Unknown,Unknown,50,66.75,2025-09-21,STORE80,3337.5
TXN002721,CUST718,,PROD77,Unknown,Unknown,66,259.19,2025-09-19,STORE73,17106.54
TXN002722,CUST417,,PROD368,Unknown,Unknown,9,828.09,2025-09-14,STORE94,7452.81
TXN002723,CUST672,,PROD21,Unknown,Unknown,53,193.14,2025-09-02,STORE93,10236.42
TXN002724,CUST629,,PROD203,Unknown,Unknown,23,762.47,2025-09-23,STORE53,17536.81
TXN002725,CUST822,,PROD412,Unknown,Unknown,81,747.73,2025-09-29,STORE91,60566.130000000005
TXN002726,CUST305,,PROD391,Unknown,Unknown,27,477.47,2025-09-25,STORE31,12891.69
TXN002727,CUST727,,PROD454,Unknown,Unknown,42,800.89,2025-09-29,STORE46,33637.38
TXN002728,CUST411,,PROD160,Unknown,Unknown,39,673.02,2025-09-21,STORE55,26247.78
TXN002729,CUST238,,PROD460,Unknown,Unknown,55,409.39,2025-09-13,STORE5,22516.45
TXN002730,CUST800,,PROD196,Unknown,Unknown,87,668.49,2025-09-27,STORE19,58158.63
TXN002731,CUST933,,PROD121,Unknown,Unknown,82,713.99,2025-09-06,STORE81,58547.18
TXN002732,CUST796,,PROD47,Unknown,Unknown,77,165.83,2025-09-02,STORE33,12768.910000000002
TXN002733,CUST196,,PROD203,Unknown,Unknown,5,986.85,2025-09-21,STORE94,4934.25
TXN002734,CUST469,,PROD135,Unknown,Unknown,15,740.89,2025-09-25,STORE93,11113.35
TXN002735,CUST617,,PROD413,Unknown,Unknown,68,421.66,2025-08-30,STORE36,28672.88
TXN002736,CUST975,,PROD215,Unknown,Unknown,15,951.29,2025-09-19,STORE25,14269.349999999999
TXN002737,CUST259,,PROD140,Unknown,Unknown,64,286.85,2025-09-03,STORE9,18358.4
TXN002738,CUST857,,PROD33,Unknown,Unknown,22,119.99,2025-09-25,STORE85,2639.7799999999997
TXN002739,CUST711,,PROD175,Unknown,Unknown,52,835.25,2025-09-16,STORE100,43433.0
TXN002740,CUST94,,PROD291,Unknown,Unknown,50,182.49,2025-09-13,STORE39,9124.5
TXN002741,CUST758,,PROD140,Unknown,Unknown,15,691.85,2025-09-17,STORE5,10377.75
TXN002742,CUST286,,PROD481,Unknown,Unknown,39,95.69,2025-09-22,STORE12,3731.91
TXN002743,CUST939,,PROD362,Unknown,Unknown,77,292.59,2025-09-09,STORE99,22529.429999999997
TXN002744,CUST973,,PROD373,Unknown,Unknown,10,216.55,2025-09-18,STORE52,2165.5
TXN002745,CUST249,,PROD489,Unknown,Unknown,35,526.79,2025-09-07,STORE72,18437.649999999998
TXN002746,CUST991,,PROD185,Unknown,Unknown,36,448.09,2025-09-16,STORE89,16131.24
TXN002747,CUST498,,PROD405,Unknown,Unknown,19,317.05,2025-08-30,STORE85,6023.95
TXN002748,CUST755,,PROD461,Unknown,Unknown,24,198.89,2025-09-12,STORE19,4773.36
TXN002749,CUST343,,PROD148,Unknown,Unknown,55,537.05,2025-09-26,STORE75,29537.749999999996
TXN002750,CUST7,,PROD48,Unknown,Unknown,13,896.25,2025-09-15,STORE12,11651.25
TXN002751,CUST439,,PROD9,Unknown,Unknown,27,774.25,2025-09-01,STORE59,20904.75
TXN002752,CUST39,,PROD385,Unknown,Unknown,51,130.94,2025-09-23,STORE47,6677.94
TXN002753,CUST248,,PROD306,Unknown,Unknown,58,380.49,2025-09-13,STORE28,22068.420000000002
TXN002754,CUST207,,PROD148,Unknown,Unknown,88,485.57,2025-09-07,STORE98,42730.159999999996
TXN002755,CUST923,,PROD406,Unknown,Unknown,94,820.19,2025-09-10,STORE8,77097.86
TXN002756,CUST998,,PROD395,Unknown,Unknown,80,291.35,2025-09-26,STORE27,23308.0
TXN002757,CUST305,,PROD313,Unknown,Unknown,9,613.75,2025-08-31,STORE10,5523.75
TXN002758,CUST442,,PROD476,Unknown,Unknown,1,702.25,2025-09-07,STORE37,702.25
TXN002759,CUST877,,PROD53,Unknown,Unknown,91,488.75,2025-09-09,STORE92,44476.25
TXN002760,CUST549,,PROD120,Unknown,Unknown,43,776.79,2025-09-09,STORE14,33401.97
TXN002761,CUST607,,PROD54,Unknown,Unknown,39,63.35,2025-09-27,STORE98,2470.65
TXN002762,CUST802,,PROD280,Unknown,Unknown,22,606.79,2025-09-21,STORE14,13349.38
TXN002763,CUST981,,PROD136,Unknown,Unknown,68,826.8,2025-09-17,STORE48,56222.399999999994
TXN002764,CUST938,,PROD31,Unknown,Unknown,88,769.79,2025-08-31,STORE94,67741.51999999999
TXN002765,CUST832,,PROD388,Unknown,Unknown,66,595.29,2025-08-31,STORE36,39289.14
TXN002766,CUST678,,PROD15,Unknown,Unknown,60,119.2,2025-09-21,STORE49,7152.0
TXN002767,CUST693,,PROD66,Unknown,Unknown,68,900.45,2025-09-17,STORE14,61230.600000000006
TXN002768,CUST865,,PROD294,Unknown,Unknown,86,830.79,2025-09-04,STORE9,71447.94
TXN002769,CUST206,,PROD291,Unknown,Unknown,10,233.5,2025-09-23,STORE3,2335.0
TXN002770,CUST395,,PROD445,Unknown,Unknown,99,137.49,2025-09-11,STORE95,13611.51
TXN002771,CUST256,,PROD348,Unknown,Unknown,77,628.29,2025-09-27,STORE11,48378.329999999994
TXN002772,CUST725,,PROD477,Unknown,Unknown,91,510.7,2025-08-31,STORE46,46473.7
TXN002773,CUST980,,PROD412,Unknown,Unknown,46,286.49,2025-08-30,STORE2,13178.54
TXN002774,CUST120,,PROD33,Unknown,Unknown,75,954.99,2025-09-23,STORE51,71624.25
TXN002775,CUST517,,PROD493,Unknown,Unknown,13,307.45,2025-09-10,STORE59,3996.85
TXN002776,CUST114,,PROD330,Unknown,Unknown,16,657.55,2025-09-28,STORE99,10520.8
TXN002777,CUST248,,PROD263,Unknown,Unknown,18,704.95,2025-09-22,STORE13,12689.1
TXN002778,CUST174,,PROD27,Unknown,Unknown,62,545.9,2025-09-21,STORE5,33845.799999999996
TXN002779,CUST544,,PROD392,Unknown,Unknown,74,697.85,2025-09-20,STORE100,51640.9
TXN002780,CUST703,,PROD377,Unknown,Unknown,37,924.99,2025-09-24,STORE44,34224.63
TXN002781,CUST843,,PROD310,Unknown,Unknown,21,435.55,2025-09-27,STORE16,9146.550000000001
TXN002782,CUST79,,PROD280,Unknown,Unknown,38,521.45,2025-09-20,STORE81,19815.100000000002
TXN002783,CUST985,,PROD127,Unknown,Unknown,30,194.89,2025-09-24,STORE72,5846.7
TXN002784,CUST792,,PROD73,Unknown,Unknown,31,622.23,2025-09-15,STORE79,19289.13
TXN002785,CUST723,,PROD262,Unknown,Unknown,10,837.35,2025-09-07,STORE91,8373.5
TXN002786,CUST457,,PROD335,Unknown,Unknown,9,585.2,2025-09-28,STORE46,5266.8
TXN002787,CUST190,,PROD276,Unknown,Unknown,80,842.99,2025-09-01,STORE8,67439.2
TXN002788,CUST862,,PROD25,Unknown,Unknown,98,788.78,2025-09-12,STORE67,77300.44
TXN002789,CUST7,,PROD377,Unknown,Unknown,53,205.79,2025-09-14,STORE27,10906.869999999999
TXN002790,CUST666,,PROD308,Unknown,Unknown,82,488.29,2025-09-18,STORE88,40039.78
TXN002791,CUST418,,PROD255,Unknown,Unknown,29,241.09,2025-09-08,STORE99,6991.61
TXN002792,CUST269,,PROD262,Unknown,Unknown,60,43.19,2025-09-04,STORE81,2591.3999999999996
TXN002793,CUST520,,PROD316,Unknown,Unknown,37,592.69,2025-09-08,STORE52,21929.530000000002
TXN002794,CUST401,,PROD42,Unknown,Unknown,6,85.19,2025-09-10,STORE25,511.14
TXN002795,CUST474,,PROD322,Unknown,Unknown,7,630.09,2025-09-06,STORE42,4410.63
TXN002796,CUST433,,PROD393,Unknown,Unknown,11,964.49,2025-09-23,STORE100,10609.39
TXN002797,CUST522,,PROD77,Unknown,Unknown,74,839.29,2025-09-26,STORE39,62107.46
TXN002798,CUST472,,PROD307,Unknown,Unknown,14,885.59,2025-09-19,STORE16,12398.26
TXN002799,CUST926,,PROD388,Unknown,Unknown,82,189.99,2025-09-05,STORE94,15579.18
TXN002800,CUST600,,PROD386,Unknown,Unknown,69,645.65,2025-09-15,STORE70,44549.85
TXN002801,CUST935,,PROD164,Unknown,Unknown,23,412.19,2025-09-19,STORE16,9480.37
TXN002802,CUST212,,PROD39,Unknown,Unknown,52,994.59,2025-09-19,STORE46,51718.68
TXN002803,CUST666,,PROD235,Unknown,Unknown,13,97.65,2025-09-07,STORE58,1269.45
TXN002804,CUST131,,PROD51,Unknown,Unknown,2,830.72,2025-09-06,STORE6,1661.44
TXN002805,CUST315,,PROD278,Unknown,Unknown,32,626.95,2025-09-23,STORE51,20062.4
TXN002806,CUST521,,PROD377,Unknown,Unknown,6,276.69,2025-09-17,STORE61,1660.1399999999999
TXN002807,CUST933,,PROD142,Unknown,Unknown,75,183.89,2025-09-07,STORE46,13791.749999999998
TXN002808,CUST124,,PROD40,Unknown,Unknown,51,185.05,2025-09-17,STORE43,9437.550000000001
TXN002809,CUST400,,PROD343,Unknown,Unknown,97,136.99,2025-08-31,STORE98,13288.03
TXN002810,CUST531,,PROD388,Unknown,Unknown,79,902.95,2025-09-04,STORE82,71333.05
TXN002811,CUST89,,PROD7,Unknown,Unknown,3,238.65,2025-09-17,STORE74,715.95
TXN002812,CUST869,,PROD343,Unknown,Unknown,48,77.25,2025-09-14,STORE26,3708.0
TXN002813,CUST324,,PROD495,Unknown,Unknown,73,489.29,2025-09-10,STORE87,35718.17
TXN002814,CUST227,,PROD496,Unknown,Unknown,2,753.15,2025-09-18,STORE97,1506.3
TXN002815,CUST329,,PROD144,Unknown,Unknown,58,382.09,2025-09-27,STORE56,22161.219999999998
TXN002816,CUST925,,PROD403,Unknown,Unknown,29,292.45,2025-09-07,STORE30,8481.05
TXN002817,CUST262,,PROD339,Unknown,Unknown,69,624.05,2025-09-07,STORE31,43059.45
TXN002818,CUST622,,PROD329,Unknown,Unknown,31,844.39,2025-09-22,STORE59,26176.09
TXN002819,CUST875,,PROD367,Unknown,Unknown,56,230.85,2025-09-13,STORE82,12927.6
TXN002820,CUST812,,PROD457,Unknown,Unknown,90,277.85,2025-08-31,STORE23,25006.500000000004
TXN002821,CUST914,,PROD20,Unknown,Unknown,65,598.65,2025-09-18,STORE92,38912.25
TXN002822,CUST147,,PROD474,Unknown,Unknown,56,546.19,2025-09-10,STORE50,30586.640000000003
TXN002823,CUST940,,PROD95,Unknown,Unknown,95,932.0,2025-09-16,STORE64,88540.0
TXN002824,CUST922,,PROD241,Unknown,Unknown,11,795.0,2025-09-13,STORE20,8745.0
TXN002825,CUST920,,PROD26,Unknown,Unknown,47,714.49,2025-09-02,STORE7,33581.03
TXN002826,CUST54,,PROD241,Unknown,Unknown,28,312.39,2025-09-26,STORE46,8746.92
TXN002827,CUST697,,PROD157,Unknown,Unknown,97,5.29,2025-09-02,STORE8,513.13
TXN002828,CUST295,,PROD379,Unknown,Unknown,89,644.79,2025-09-16,STORE52,57386.31
TXN002829,CUST9,,PROD20,Unknown,Unknown,35,860.61,2025-09-12,STORE76,30121.350000000002
TXN002830,CUST888,,PROD171,Unknown,Unknown,84,342.65,2025-09-10,STORE36,28782.6
TXN002831,CUST371,,PROD167,Unknown,Unknown,6,717.5,2025-09-08,STORE14,4305.0
TXN002832,CUST342,,PROD292,Unknown,Unknown,94,693.59,2025-09-11,STORE2,65197.46000000001
TXN002833,CUST596,,PROD107,Unknown,Unknown,42,521.09,2025-09-21,STORE53,21885.780000000002
TXN002834,CUST799,,PROD408,Unknown,Unknown,61,630.79,2025-09-03,STORE19,38478.189999999995
TXN002835,CUST398,,PROD431,Unknown,Unknown,4,220.29,2025-09-17,STORE29,881.16
TXN002836,CUST983,,PROD422,Unknown,Unknown,49,323.79,2025-09-25,STORE89,15865.710000000001
TXN002837,CUST43,,PROD404,Unknown,Unknown,54,791.19,2025-09-20,STORE72,42724.26
TXN002838,CUST545,,PROD493,Unknown,Unknown,42,636.99,2025-09-26,STORE51,26753.58
TXN002839,CUST617,,PROD330,Unknown,Unknown,44,895.85,2025-08-30,STORE23,39417.4
TXN002840,CUST946,,PROD366,Unknown,Unknown,64,548.09,2025-09-03,STORE87,35077.76
TXN002841,CUST113,,PROD270,Unknown,Unknown,90,566.0,2025-09-23,STORE24,50940.0
TXN002842,CUST651,,PROD357,Unknown,Unknown,85,147.39,2025-09-11,STORE9,12528.15
TXN002843,CUST465,,PROD88,Unknown,Unknown,25,761.65,2025-09-28,STORE19,19041.25
TXN002844,CUST925,,PROD493,Unknown,Unknown,84,606.19,2025-09-18,STORE72,50919.96000000001
TXN002845,CUST565,,PROD25,Unknown,Unknown,41,624.79,2025-09-25,STORE30,25616.39
TXN002846,CUST548,,PROD84,Unknown,Unknown,46,627.55,2025-09-16,STORE95,28867.3
TXN002847,CUST434,,PROD49,Unknown,Unknown,64,147.19,2025-09-28,STORE63,9420.16
TXN002848,CUST520,,PROD213,Unknown,Unknown,49,801.74,2025-09-05,STORE82,39285.26
TXN002849,CUST622,,PROD174,Unknown,Unknown,74,222.59,2025-09-14,STORE94,16471.66
TXN002850,CUST623,,PROD65,Unknown,Unknown,86,388.09,2025-09-26,STORE81,33375.74
TXN002851,CUST923,,PROD331,Unknown,Unknown,32,118.69,2025-09-18,STORE80,3798.08
TXN002852,CUST952,,PROD234,Unknown,Unknown,73,825.69,2025-09-17,STORE64,60275.37
TXN002853,CUST720,,PROD484,Unknown,Unknown,43,407.99,2025-09-17,STORE64,17543.57
TXN002854,CUST365,,PROD173,Unknown,Unknown,11,884.29,2025-09-08,STORE61,9727.189999999999
TXN002855,CUST38,,PROD264,Unknown,Unknown,21,779.19,2025-09-12,STORE17,16362.990000000002
TXN002856,CUST896,,PROD55,Unknown,Unknown,54,175.69,2025-09-20,STORE25,9487.26
TXN002857,CUST195,,PROD74,Unknown,Unknown,81,172.29,2025-09-16,STORE37,13955.49
TXN002858,CUST379,,PROD127,Unknown,Unknown,32,812.35,2025-09-23,STORE55,25995.2
TXN002859,CUST645,,PROD302,Unknown,Unknown,19,109.6,2025-09-16,STORE49,2082.4
TXN002860,CUST52,,PROD264,Unknown,Unknown,56,938.89,2025-09-21,STORE12,52577.84
TXN002861,CUST202,,PROD380,Unknown,Unknown,87,21.49,2025-09-10,STORE98,1869.6299999999999
TXN002862,CUST273,,PROD92,Unknown,Unknown,54,958.59,2025-09-20,STORE87,51763.86
TXN002863,CUST561,,PROD51,Unknown,Unknown,98,423.45,2025-09-19,STORE78,41498.1
TXN002864,CUST51,,PROD42,Unknown,Unknown,34,516.99,2025-08-30,STORE15,17577.66
TXN002865,CUST683,,PROD269,Unknown,Unknown,34,683.89,2025-09-29,STORE83,23252.26
TXN002866,CUST397,,PROD304,Unknown,Unknown,67,467.4,2025-09-17,STORE4,31315.8
TXN002867,CUST502,,PROD257,Unknown,Unknown,54,817.49,2025-09-02,STORE43,44144.46
TXN002868,CUST749,,PROD144,Unknown,Unknown,11,704.75,2025-09-26,STORE1,7752.25
TXN002869,CUST791,,PROD263,Unknown,Unknown,65,345.75,2025-09-20,STORE60,22473.75
TXN002870,CUST533,,PROD364,Unknown,Unknown,46,217.29,2025-09-25,STORE26,9995.34
TXN002871,CUST86,,PROD57,Unknown,Unknown,19,347.39,2025-09-28,STORE13,6600.41
TXN002872,CUST773,,PROD103,Unknown,Unknown,59,259.09,2025-09-06,STORE52,15286.309999999998
TXN002873,CUST905,,PROD442,Unknown,Unknown,72,508.75,2025-09-27,STORE99,36630.0
TXN002874,CUST986,,PROD224,Unknown,Unknown,87,65.45,2025-09-03,STORE19,5694.150000000001
TXN002875,CUST593,,PROD493,Unknown,Unknown,16,201.25,2025-09-15,STORE91,3220.0
TXN002876,CUST299,,PROD454,Unknown,Unknown,23,822.99,2025-09-18,STORE97,18928.77
TXN002877,CUST356,,PROD60,Unknown,Unknown,45,698.25,2025-08-31,STORE98,31421.25
TXN002878,CUST819,,PROD341,Unknown,Unknown,6,341.25,2025-09-26,STORE16,2047.5
TXN002879,CUST4,,PROD53,Unknown,Unknown,30,240.15,2025-09-13,STORE1,7204.5
TXN002880,CUST543,,PROD236,Unknown,Unknown,18,656.19,2025-09-02,STORE68,11811.420000000002
TXN002881,CUST475,,PROD150,Unknown,Unknown,100,28.28,2025-09-15,STORE6,2828.0
TXN002882,CUST956,,PROD373,Unknown,Unknown,14,114.95,2025-09-10,STORE35,1609.3
TXN002883,CUST634,,PROD211,Unknown,Unknown,39,53.95,2025-09-12,STORE9,2104.05
TXN002884,CUST347,,PROD217,Unknown,Unknown,67,161.59,2025-09-14,STORE12,10826.53
TXN002885,CUST269,,PROD467,Unknown,Unknown,36,934.17,2025-09-11,STORE98,33630.119999999995
TXN002886,CUST118,,PROD172,Unknown,Unknown,83,335.09,2025-09-10,STORE44,27812.469999999998
TXN002887,CUST622,,PROD31,Unknown,Unknown,9,277.79,2025-09-05,STORE46,2500.11
TXN002888,CUST641,,PROD42,Unknown,Unknown,83,651.55,2025-09-22,STORE6,54078.649999999994
TXN002889,CUST423,,PROD131,Unknown,Unknown,37,947.39,2025-09-06,STORE77,35053.43
TXN002890,CUST978,,PROD222,Unknown,Unknown,58,264.39,2025-09-15,STORE66,15334.619999999999
TXN002891,CUST49,,PROD449,Unknown,Unknown,57,175.89,2025-09-15,STORE63,10025.73
TXN002892,CUST95,,PROD5,Unknown,Unknown,80,608.99,2025-09-26,STORE61,48719.2
TXN002893,CUST366,,PROD85,Unknown,Unknown,3,101.89,2025-09-04,STORE93,305.67
TXN002894,CUST400,,PROD352,Unknown,Unknown,52,966.82,2025-09-04,STORE92,50274.64
TXN002895,CUST231,,PROD4,Unknown,Unknown,45,244.89,2025-09-15,STORE82,11020.05
TXN002896,CUST529,,PROD25,Unknown,Unknown,93,170.7,2025-09-19,STORE41,15875.099999999999
TXN002897,CUST554,,PROD389,Unknown,Unknown,55,951.49,2025-09-09,STORE67,52331.95
TXN002898,CUST630,,PROD20,Unknown,Unknown,91,417.51,2025-09-29,STORE87,37993.409999999996
TXN002899,CUST229,,PROD393,Unknown,Unknown,49,708.49,2025-09-01,STORE82,34716.01
TXN002900,CUST616,,PROD314,Unknown,Unknown,17,539.39,2025-09-21,STORE7,9169.63
TXN002901,CUST659,,PROD494,Unknown,Unknown,22,464.89,2025-09-11,STORE7,10227.58
TXN002902,CUST164,,PROD196,Unknown,Unknown,47,626.49,2025-09-21,STORE21,29445.03
TXN002903,CUST405,,PROD479,Unknown,Unknown,15,752.4,2025-09-19,STORE29,11286.0
TXN002904,CUST172,,PROD190,Unknown,Unknown,86,923.0,2025-09-01,STORE68,79378.0
TXN002905,CUST350,,PROD296,Unknown,Unknown,88,868.65,2025-09-17,STORE1,76441.2
TXN002906,CUST400,,PROD68,Unknown,Unknown,13,764.79,2025-09-02,STORE4,9942.27
TXN002907,CUST730,,PROD363,Unknown,Unknown,58,101.19,2025-09-16,STORE38,5869.0199999999995
TXN002908,CUST741,,PROD46,Unknown,Unknown,39,454.95,2025-09-08,STORE18,17743.05
TXN002909,CUST27,,PROD205,Unknown,Unknown,80,503.49,2025-09-21,STORE30,40279.2
TXN002910,CUST163,,PROD103,Unknown,Unknown,12,150.05,2025-09-04,STORE17,1800.6000000000001
TXN002911,CUST299,,PROD472,Unknown,Unknown,55,952.85,2025-09-08,STORE9,52406.75
TXN002912,CUST400,,PROD338,Unknown,Unknown,47,159.39,2025-09-25,STORE52,7491.329999999999
TXN002913,CUST32,,PROD397,Unknown,Unknown,56,183.35,2025-09-10,STORE25,10267.6
TXN002914,CUST605,,PROD207,Unknown,Unknown,31,875.59,2025-09-03,STORE53,27143.29
TXN002915,CUST112,,PROD153,Unknown,Unknown,22,195.19,2025-09-10,STORE98,4294.18
TXN002916,CUST845,,PROD486,Unknown,Unknown,98,9.3,2025-09-12,STORE6,911.4000000000001
TXN002917,CUST418,,PROD232,Unknown,Unknown,7,816.75,2025-09-18,STORE19,5717.25
TXN002918,CUST449,,PROD10,Unknown,Unknown,99,535.25,2025-09-19,STORE61,52989.75
TXN002919,CUST163,,PROD76,Unknown,Unknown,83,50.29,2025-09-23,STORE20,4174.07
TXN002920,CUST987,,PROD98,Unknown,Unknown,100,358.69,2025-09-10,STORE54,35869.0
TXN002921,CUST492,,PROD55,Unknown,Unknown,41,893.99,2025-09-15,STORE97,36653.590000000004
TXN002922,CUST802,,PROD345,Unknown,Unknown,41,254.5,2025-09-24,STORE48,10434.5
TXN002923,CUST835,,PROD106,Unknown,Unknown,69,35.29,2025-09-17,STORE8,2435.0099999999998
TXN002924,CUST260,,PROD334,Unknown,Unknown,86,972.25,2025-09-11,STORE64,83613.5
TXN002925,CUST101,,PROD494,Unknown,Unknown,62,974.09,2025-09-10,STORE83,60393.58
TXN002926,CUST662,,PROD191,Unknown,Unknown,93,107.15,2025-09-23,STORE1,9964.95
TXN002927,CUST721,,PROD439,Unknown,Unknown,54,909.85,2025-09-13,STORE73,49131.9
TXN002928,CUST603,,PROD459,Unknown,Unknown,49,817.99,2025-09-05,STORE47,40081.51
TXN002929,CUST540,,PROD338,Unknown,Unknown,29,845.89,2025-09-14,STORE70,24530.81
TXN002930,CUST962,,PROD154,Unknown,Unknown,90,143.55,2025-09-24,STORE82,12919.500000000002
TXN002931,CUST206,,PROD179,Unknown,Unknown,15,563.69,2025-09-23,STORE60,8455.35
TXN002932,CUST592,,PROD109,Unknown,Unknown,19,426.75,2025-09-11,STORE39,8108.25
TXN002933,CUST830,,PROD75,Unknown,Unknown,4,924.65,2025-09-05,STORE76,3698.6
TXN002934,CUST512,,PROD276,Unknown,Unknown,36,965.05,2025-09-15,STORE61,34741.799999999996
TXN002935,CUST705,,PROD342,Unknown,Unknown,93,69.5,2025-09-20,STORE88,6463.5
TXN002936,CUST217,,PROD20,Unknown,Unknown,78,247.25,2025-09-19,STORE83,19285.5
TXN002937,CUST725,,PROD256,Unknown,Unknown,71,606.75,2025-09-15,STORE51,43079.25
TXN002938,CUST854,,PROD64,Unknown,Unknown,49,320.29,2025-09-23,STORE7,15694.210000000001
TXN002939,CUST245,,PROD42,Unknown,Unknown,88,793.89,2025-09-21,STORE24,69862.31999999999
TXN002940,CUST674,,PROD100,Unknown,Unknown,40,174.59,2025-09-08,STORE63,6983.6
TXN002941,CUST987,,PROD318,Unknown,Unknown,15,670.79,2025-09-24,STORE80,10061.849999999999
TXN002942,CUST701,,PROD474,Unknown,Unknown,46,390.79,2025-09-18,STORE96,17976.34
TXN002943,CUST839,,PROD224,Unknown,Unknown,96,525.15,2025-09-06,STORE29,50414.399999999994
TXN002944,CUST664,,PROD250,Unknown,Unknown,67,820.09,2025-09-07,STORE82,54946.03
TXN002945,CUST577,,PROD486,Unknown,Unknown,58,631.7,2025-09-28,STORE9,36638.600000000006
TXN002946,CUST555,,PROD305,Unknown,Unknown,52,235.09,2025-09-02,STORE44,12224.68
TXN002947,CUST457,,PROD400,Unknown,Unknown,27,96.09,2025-09-05,STORE68,2594.4300000000003
TXN002948,CUST503,,PROD146,Unknown,Unknown,33,498.59,2025-09-28,STORE97,16453.469999999998
TXN002949,CUST107,,PROD25,Unknown,Unknown,92,519.29,2025-09-12,STORE35,47774.67999999999
TXN002950,CUST69,,PROD87,Unknown,Unknown,7,331.99,2025-09-03,STORE82,2323.9300000000003
TXN002951,CUST161,,PROD65,Unknown,Unknown,45,995.35,2025-09-18,STORE97,44790.75
TXN002952,CUST223,,PROD312,Unknown,Unknown,17,441.35,2025-09-22,STORE25,7502.950000000001
TXN002953,CUST248,,PROD234,Unknown,Unknown,72,629.69,2025-09-22,STORE20,45337.68000000001
TXN002954,CUST173,,PROD73,Unknown,Unknown,1,574.75,2025-09-12,STORE90,574.75
TXN002955,CUST597,,PROD346,Unknown,Unknown,59,884.75,2025-09-23,STORE64,52200.25
TXN002956,CUST894,,PROD448,Unknown,Unknown,85,942.55,2025-09-17,STORE97,80116.75
TXN002957,CUST966,,PROD301,Unknown,Unknown,93,315.29,2025-09-06,STORE60,29321.97
TXN002958,CUST921,,PROD470,Unknown,Unknown,23,741.89,2025-09-24,STORE86,17063.47
TXN002959,CUST242,,PROD118,Unknown,Unknown,55,202.09,2025-08-31,STORE10,11114.95
TXN002960,CUST479,,PROD247,Unknown,Unknown,90,828.83,2025-08-30,STORE56,74594.7
TXN002961,CUST202,,PROD358,Unknown,Unknown,48,648.65,2025-09-04,STORE77,31135.199999999997
TXN002962,CUST1000,,PROD81,Unknown,Unknown,23,198.09,2025-09-25,STORE97,4556.07
TXN002963,CUST568,,PROD136,Unknown,Unknown,18,441.25,2025-09-27,STORE90,7942.5
TXN002964,CUST426,,PROD338,Unknown,Unknown,89,665.69,2025-09-06,STORE81,59246.41
TXN002965,CUST550,,PROD306,Unknown,Unknown,35,757.79,2025-09-12,STORE39,26522.649999999998
TXN002966,CUST472,,PROD498,Unknown,Unknown,26,844.05,2025-08-31,STORE92,21945.3
TXN002967,CUST84,,PROD75,Unknown,Unknown,62,511.75,2025-09-07,STORE68,31728.5
TXN002968,CUST243,,PROD247,Unknown,Unknown,90,847.15,2025-09-15,STORE7,76243.5
TXN002969,CUST194,,PROD380,Unknown,Unknown,6,221.7,2025-09-27,STORE93,1330.1999999999998
TXN002970,CUST373,,PROD122,Unknown,Unknown,29,186.19,2025-09-06,STORE31,5399.51
TXN002971,CUST507,,PROD237,Unknown,Unknown,78,425.99,2025-09-25,STORE81,33227.22
TXN002972,CUST346,,PROD343,Unknown,Unknown,14,68.09,2025-09-17,STORE37,953.26
TXN002973,CUST833,,PROD60,Unknown,Unknown,52,896.55,2025-09-17,STORE71,46620.6
TXN002974,CUST814,,PROD96,Unknown,Unknown,88,324.59,2025-09-28,STORE87,28563.92
TXN002975,CUST440,,PROD386,Unknown,Unknown,38,208.39,2025-09-24,STORE32,7918.82
TXN002976,CUST939,,PROD381,Unknown,Unknown,21,409.99,2025-09-16,STORE65,8609.79
TXN002977,CUST528,,PROD222,Unknown,Unknown,20,589.89,2025-09-18,STORE72,11797.8
TXN002978,CUST995,,PROD319,Unknown,Unknown,26,867.75,2025-09-07,STORE92,22561.5
TXN002979,CUST57,,PROD66,Unknown,Unknown,28,472.65,2025-09-03,STORE15,13234.199999999999
TXN002980,CUST481,,PROD210,Unknown,Unknown,9,33.94,2025-09-01,STORE25,305.46
TXN002981,CUST720,,PROD479,Unknown,Unknown,89,259.25,2025-09-17,STORE68,23073.25
TXN002982,CUST168,,PROD363,Unknown,Unknown,56,705.15,2025-09-12,STORE46,39488.4
TXN002983,CUST94,,PROD195,Unknown,Unknown,29,271.79,2025-09-14,STORE67,7881.910000000001
TXN002984,CUST823,,PROD455,Unknown,Unknown,51,651.69,2025-09-11,STORE90,33236.19
TXN002985,CUST589,,PROD395,Unknown,Unknown,88,225.19,2025-09-16,STORE71,19816.72
